Site,Reading Time,Pollutant Name,Value,Units,Provisional or Ratified
HP1,23/02/2019 06:00,Total Suspended Particles,31.6,ug/m3,P
HP1,23/02/2019 07:00,Total Suspended Particles,30.2,ug/m3,P
HP1,23/02/2019 08:00,Total Suspended Particles,29.4,ug/m3,P
HP1,23/02/2019 09:00,Total Suspended Particles,35.2,ug/m3,P
HP1,23/02/2019 10:00,Total Suspended Particles,39.3,ug/m3,P
HP1,23/02/2019 11:00,Total Suspended Particles,51.4,ug/m3,P
HP1,23/02/2019 12:00,Total Suspended Particles,32.7,ug/m3,P
HP1,23/02/2019 13:00,Total Suspended Particles,27.1,ug/m3,P
HP1,23/02/2019 14:00,Total Suspended Particles,27.0,ug/m3,P
HP1,23/02/2019 15:00,Total Suspended Particles,23.4,ug/m3,P
HP1,23/02/2019 16:00,Total Suspended Particles,30.7,ug/m3,P
HP1,23/02/2019 17:00,Total Suspended Particles,31.5,ug/m3,P
HP1,23/02/2019 18:00,Total Suspended Particles,37.3,ug/m3,P
HP1,23/02/2019 19:00,Total Suspended Particles,34.0,ug/m3,P
HP1,23/02/2019 20:00,Total Suspended Particles,41.1,ug/m3,P
HP1,23/02/2019 21:00,Total Suspended Particles,42.6,ug/m3,P
HP1,23/02/2019 22:00,Total Suspended Particles,49.9,ug/m3,P
HP1,23/02/2019 23:00,Total Suspended Particles,50.0,ug/m3,P
HP1,24/02/2019 00:00,Total Suspended Particles,46.4,ug/m3,P
HP1,24/02/2019 01:00,Total Suspended Particles,40.8,ug/m3,P
HP1,24/02/2019 02:00,Total Suspended Particles,48.6,ug/m3,P
HP1,24/02/2019 03:00,Total Suspended Particles,48.5,ug/m3,P
HP1,24/02/2019 04:00,Total Suspended Particles,43.8,ug/m3,P
HP1,24/02/2019 05:00,Total Suspended Particles,47.2,ug/m3,P
HP1,24/02/2019 06:00,Total Suspended Particles,45.2,ug/m3,P
HP1,24/02/2019 07:00,Total Suspended Particles,42.5,ug/m3,P
HP1,24/02/2019 08:00,Total Suspended Particles,43.2,ug/m3,P
HP1,24/02/2019 09:00,Total Suspended Particles,41.1,ug/m3,P
HP1,24/02/2019 10:00,Total Suspended Particles,45.8,ug/m3,P
HP1,24/02/2019 11:00,Total Suspended Particles,48.7,ug/m3,P
HP1,24/02/2019 12:00,Total Suspended Particles,31.3,ug/m3,P
HP1,24/02/2019 13:00,Total Suspended Particles,35.7,ug/m3,P
HP1,24/02/2019 14:00,Total Suspended Particles,38.3,ug/m3,P
HP1,24/02/2019 15:00,Total Suspended Particles,41.4,ug/m3,P
HP1,24/02/2019 16:00,Total Suspended Particles,44.7,ug/m3,P
HP1,24/02/2019 17:00,Total Suspended Particles,44.2,ug/m3,P
HP1,24/02/2019 18:00,Total Suspended Particles,45.1,ug/m3,P
HP1,24/02/2019 19:00,Total Suspended Particles,47.0,ug/m3,P
HP1,24/02/2019 20:00,Total Suspended Particles,50.2,ug/m3,P
HP1,24/02/2019 21:00,Total Suspended Particles,55.2,ug/m3,P
HP1,24/02/2019 22:00,Total Suspended Particles,52.1,ug/m3,P
HP1,24/02/2019 23:00,Total Suspended Particles,50.3,ug/m3,P
HP1,25/02/2019 00:00,Total Suspended Particles,51.1,ug/m3,P
HP1,25/02/2019 01:00,Total Suspended Particles,52.5,ug/m3,P
HP1,25/02/2019 02:00,Total Suspended Particles,53.5,ug/m3,P
HP1,25/02/2019 03:00,Total Suspended Particles,62.9,ug/m3,P
HP1,25/02/2019 04:00,Total Suspended Particles,65.0,ug/m3,P
HP1,25/02/2019 05:00,Total Suspended Particles,59.8,ug/m3,P
HP1,25/02/2019 06:00,Total Suspended Particles,54.6,ug/m3,P
HP1,25/02/2019 07:00,Total Suspended Particles,50.6,ug/m3,P
HP1,25/02/2019 08:00,Total Suspended Particles,59.8,ug/m3,P
HP1,25/02/2019 09:00,Total Suspended Particles,67.1,ug/m3,P
HP1,25/02/2019 10:00,Total Suspended Particles,67.1,ug/m3,P
HP1,25/02/2019 11:00,Total Suspended Particles,92.8,ug/m3,P
HP1,25/02/2019 12:00,Total Suspended Particles,83.4,ug/m3,P
HP1,25/02/2019 13:00,Total Suspended Particles,55.9,ug/m3,P
HP1,25/02/2019 14:00,Total Suspended Particles,54.9,ug/m3,P
HP1,25/02/2019 15:00,Total Suspended Particles,65.8,ug/m3,P
HP1,25/02/2019 16:00,Total Suspended Particles,45.2,ug/m3,P
HP1,25/02/2019 17:00,Total Suspended Particles,55.2,ug/m3,P
HP1,25/02/2019 18:00,Total Suspended Particles,50.4,ug/m3,P
HP1,25/02/2019 19:00,Total Suspended Particles,54.5,ug/m3,P
HP1,25/02/2019 20:00,Total Suspended Particles,54.9,ug/m3,P
HP1,25/02/2019 21:00,Total Suspended Particles,62.2,ug/m3,P
HP1,25/02/2019 22:00,Total Suspended Particles,58.5,ug/m3,P
HP1,25/02/2019 23:00,Total Suspended Particles,59.5,ug/m3,P
HP1,26/02/2019 00:00,Total Suspended Particles,61.4,ug/m3,P
HP1,26/02/2019 01:00,Total Suspended Particles,65.6,ug/m3,P
HP1,26/02/2019 02:00,Total Suspended Particles,60.2,ug/m3,P
HP1,26/02/2019 03:00,Total Suspended Particles,52.3,ug/m3,P
HP1,26/02/2019 04:00,Total Suspended Particles,51.1,ug/m3,P
HP1,26/02/2019 05:00,Total Suspended Particles,49.2,ug/m3,P
HP1,26/02/2019 06:00,Total Suspended Particles,47.7,ug/m3,P
HP1,26/02/2019 07:00,Total Suspended Particles,54.8,ug/m3,P
HP1,26/02/2019 08:00,Total Suspended Particles,63.8,ug/m3,P
HP1,26/02/2019 09:00,Total Suspended Particles,60.4,ug/m3,P
HP1,26/02/2019 10:00,Total Suspended Particles,61.1,ug/m3,P
HP1,26/02/2019 11:00,Total Suspended Particles,122.8,ug/m3,P
HP1,26/02/2019 12:00,Total Suspended Particles,98.2,ug/m3,P
HP1,26/02/2019 13:00,Total Suspended Particles,71.5,ug/m3,P
HP1,26/02/2019 14:00,Total Suspended Particles,52.0,ug/m3,P
HP1,26/02/2019 15:00,Total Suspended Particles,32.3,ug/m3,P
HP1,26/02/2019 16:00,Total Suspended Particles,27.7,ug/m3,P
HP1,26/02/2019 17:00,Total Suspended Particles,73.4,ug/m3,P
HP1,26/02/2019 18:00,Total Suspended Particles,100.7,ug/m3,P
HP1,26/02/2019 19:00,Total Suspended Particles,82.1,ug/m3,P
HP1,26/02/2019 20:00,Total Suspended Particles,74.6,ug/m3,P
HP1,26/02/2019 21:00,Total Suspended Particles,74.2,ug/m3,P
HP1,26/02/2019 22:00,Total Suspended Particles,69.2,ug/m3,P
HP1,26/02/2019 23:00,Total Suspended Particles,75.3,ug/m3,P
HP1,27/02/2019 00:00,Total Suspended Particles,80.2,ug/m3,P
HP1,27/02/2019 01:00,Total Suspended Particles,75.5,ug/m3,P
HP1,27/02/2019 02:00,Total Suspended Particles,77.4,ug/m3,P
HP1,27/02/2019 03:00,Total Suspended Particles,68.3,ug/m3,P
HP1,27/02/2019 04:00,Total Suspended Particles,67.6,ug/m3,P
HP1,27/02/2019 05:00,Total Suspended Particles,70.3,ug/m3,P
HP1,27/02/2019 06:00,Total Suspended Particles,68.3,ug/m3,P
HP1,27/02/2019 07:00,Total Suspended Particles,64.5,ug/m3,P
HP1,27/02/2019 08:00,Total Suspended Particles,70.3,ug/m3,P
HP1,27/02/2019 09:00,Total Suspended Particles,93.6,ug/m3,P
HP1,27/02/2019 10:00,Total Suspended Particles,88.7,ug/m3,P
HP1,27/02/2019 11:00,Total Suspended Particles,71.7,ug/m3,P
HP1,27/02/2019 12:00,Total Suspended Particles,65.2,ug/m3,P
HP1,27/02/2019 13:00,Total Suspended Particles,53.5,ug/m3,P
HP1,27/02/2019 14:00,Total Suspended Particles,47.8,ug/m3,P
HP1,27/02/2019 15:00,Total Suspended Particles,45.8,ug/m3,P
HP1,27/02/2019 16:00,Total Suspended Particles,51.4,ug/m3,P
HP1,27/02/2019 17:00,Total Suspended Particles,51.3,ug/m3,P
HP1,27/02/2019 18:00,Total Suspended Particles,63.3,ug/m3,P
HP1,27/02/2019 19:00,Total Suspended Particles,68.8,ug/m3,P
HP1,27/02/2019 20:00,Total Suspended Particles,69.1,ug/m3,P
HP1,27/02/2019 21:00,Total Suspended Particles,69.7,ug/m3,P
HP1,27/02/2019 22:00,Total Suspended Particles,63.3,ug/m3,P
HP1,27/02/2019 23:00,Total Suspended Particles,65.1,ug/m3,P
HP1,28/02/2019 00:00,Total Suspended Particles,61.0,ug/m3,P
HP1,28/02/2019 01:00,Total Suspended Particles,59.7,ug/m3,P
HP1,28/02/2019 02:00,Total Suspended Particles,55.5,ug/m3,P
HP1,28/02/2019 03:00,Total Suspended Particles,56.0,ug/m3,P
HP1,28/02/2019 04:00,Total Suspended Particles,52.1,ug/m3,P
HP1,28/02/2019 05:00,Total Suspended Particles,61.4,ug/m3,P
HP1,28/02/2019 06:00,Total Suspended Particles,63.3,ug/m3,P
HP1,28/02/2019 07:00,Total Suspended Particles,40.6,ug/m3,P
HP1,28/02/2019 08:00,Total Suspended Particles,32.2,ug/m3,P
HP1,28/02/2019 09:00,Total Suspended Particles,26.5,ug/m3,P
HP1,28/02/2019 10:00,Total Suspended Particles,21.2,ug/m3,P
HP1,28/02/2019 11:00,Total Suspended Particles,18.6,ug/m3,P
HP1,28/02/2019 12:00,Total Suspended Particles,13.8,ug/m3,P
HP1,28/02/2019 13:00,Total Suspended Particles,11.2,ug/m3,P
HP1,28/02/2019 14:00,Total Suspended Particles,7.5,ug/m3,P
HP1,28/02/2019 15:00,Total Suspended Particles,12.0,ug/m3,P
HP1,28/02/2019 16:00,Total Suspended Particles,13.9,ug/m3,P
HP1,28/02/2019 17:00,Total Suspended Particles,9.5,ug/m3,P
HP1,28/02/2019 18:00,Total Suspended Particles,10.7,ug/m3,P
HP1,28/02/2019 19:00,Total Suspended Particles,8.6,ug/m3,P
HP1,28/02/2019 20:00,Total Suspended Particles,11.8,ug/m3,P
HP1,28/02/2019 21:00,Total Suspended Particles,13.5,ug/m3,P
HP1,28/02/2019 22:00,Total Suspended Particles,13.8,ug/m3,P
HP1,28/02/2019 23:00,Total Suspended Particles,16.9,ug/m3,P
HP1,01/03/2019 00:00,Total Suspended Particles,21.8,ug/m3,P
HP1,01/03/2019 01:00,Total Suspended Particles,23.5,ug/m3,P
HP1,01/03/2019 02:00,Total Suspended Particles,20.5,ug/m3,P
HP1,01/03/2019 03:00,Total Suspended Particles,18.3,ug/m3,P
HP1,01/03/2019 04:00,Total Suspended Particles,27.8,ug/m3,P
HP1,01/03/2019 05:00,Total Suspended Particles,32.0,ug/m3,P
HP1,01/03/2019 06:00,Total Suspended Particles,27.9,ug/m3,P
HP1,01/03/2019 07:00,Total Suspended Particles,26.9,ug/m3,P
HP1,01/03/2019 08:00,Total Suspended Particles,32.3,ug/m3,P
HP1,01/03/2019 09:00,Total Suspended Particles,32.6,ug/m3,P
HP1,01/03/2019 10:00,Total Suspended Particles,26.2,ug/m3,P
HP1,01/03/2019 11:00,Total Suspended Particles,28.0,ug/m3,P
HP1,01/03/2019 12:00,Total Suspended Particles,30.6,ug/m3,P
HP1,01/03/2019 13:00,Total Suspended Particles,33.9,ug/m3,P
HP1,01/03/2019 14:00,Total Suspended Particles,37.5,ug/m3,P
HP1,01/03/2019 15:00,Total Suspended Particles,38.1,ug/m3,P
HP1,01/03/2019 16:00,Total Suspended Particles,37.8,ug/m3,P
HP1,01/03/2019 17:00,Total Suspended Particles,38.0,ug/m3,P
HP1,01/03/2019 18:00,Total Suspended Particles,35.5,ug/m3,P
HP1,01/03/2019 19:00,Total Suspended Particles,32.2,ug/m3,P
HP1,01/03/2019 20:00,Total Suspended Particles,31.7,ug/m3,P
HP1,01/03/2019 21:00,Total Suspended Particles,27.4,ug/m3,P
HP1,01/03/2019 22:00,Total Suspended Particles,23.5,ug/m3,P
HP1,01/03/2019 23:00,Total Suspended Particles,18.1,ug/m3,P
HP1,02/03/2019 00:00,Total Suspended Particles,19.5,ug/m3,P
HP1,02/03/2019 01:00,Total Suspended Particles,20.1,ug/m3,P
HP1,02/03/2019 02:00,Total Suspended Particles,20.5,ug/m3,P
HP1,02/03/2019 03:00,Total Suspended Particles,20.7,ug/m3,P
HP1,02/03/2019 04:00,Total Suspended Particles,10.7,ug/m3,P
HP1,02/03/2019 05:00,Total Suspended Particles,4.8,ug/m3,P
HP1,02/03/2019 06:00,Total Suspended Particles,4.9,ug/m3,P
HP1,02/03/2019 07:00,Total Suspended Particles,6.0,ug/m3,P
HP1,02/03/2019 08:00,Total Suspended Particles,7.6,ug/m3,P
HP1,02/03/2019 09:00,Total Suspended Particles,9.2,ug/m3,P
HP1,02/03/2019 10:00,Total Suspended Particles,9.7,ug/m3,P
HP1,02/03/2019 11:00,Total Suspended Particles,6.8,ug/m3,P
HP1,02/03/2019 12:00,Total Suspended Particles,6.3,ug/m3,P
HP1,02/03/2019 13:00,Total Suspended Particles,9.8,ug/m3,P
HP1,02/03/2019 14:00,Total Suspended Particles,11.2,ug/m3,P
HP1,02/03/2019 15:00,Total Suspended Particles,15.1,ug/m3,P
HP1,02/03/2019 16:00,Total Suspended Particles,19.2,ug/m3,P
HP1,02/03/2019 17:00,Total Suspended Particles,22.2,ug/m3,P
HP1,02/03/2019 18:00,Total Suspended Particles,20.3,ug/m3,P
HP1,02/03/2019 19:00,Total Suspended Particles,22.3,ug/m3,P
HP1,02/03/2019 20:00,Total Suspended Particles,19.2,ug/m3,P
HP1,02/03/2019 21:00,Total Suspended Particles,18.6,ug/m3,P
HP1,02/03/2019 22:00,Total Suspended Particles,9.3,ug/m3,P
HP1,02/03/2019 23:00,Total Suspended Particles,4.2,ug/m3,P
HP1,03/03/2019 00:00,Total Suspended Particles,2.9,ug/m3,P
HP1,03/03/2019 01:00,Total Suspended Particles,3.5,ug/m3,P
HP1,03/03/2019 02:00,Total Suspended Particles,2.0,ug/m3,P
HP1,03/03/2019 03:00,Total Suspended Particles,2.3,ug/m3,P
HP1,03/03/2019 04:00,Total Suspended Particles,2.2,ug/m3,P
HP1,03/03/2019 05:00,Total Suspended Particles,1.7,ug/m3,P
HP1,03/03/2019 06:00,Total Suspended Particles,1.5,ug/m3,P
HP1,03/03/2019 07:00,Total Suspended Particles,3.2,ug/m3,P
HP1,03/03/2019 08:00,Total Suspended Particles,3.4,ug/m3,P
HP1,03/03/2019 09:00,Total Suspended Particles,2.5,ug/m3,P
HP1,03/03/2019 10:00,Total Suspended Particles,2.3,ug/m3,P
HP1,03/03/2019 11:00,Total Suspended Particles,2.7,ug/m3,P
HP1,03/03/2019 12:00,Total Suspended Particles,9.1,ug/m3,P
HP1,03/03/2019 13:00,Total Suspended Particles,15.0,ug/m3,P
HP1,03/03/2019 14:00,Total Suspended Particles,19.2,ug/m3,P
HP1,03/03/2019 15:00,Total Suspended Particles,11.2,ug/m3,P
HP1,03/03/2019 16:00,Total Suspended Particles,5.2,ug/m3,P
HP1,03/03/2019 17:00,Total Suspended Particles,7.5,ug/m3,P
HP1,03/03/2019 18:00,Total Suspended Particles,18.2,ug/m3,P
HP1,03/03/2019 19:00,Total Suspended Particles,24.9,ug/m3,P
HP1,03/03/2019 20:00,Total Suspended Particles,21.8,ug/m3,P
HP1,03/03/2019 21:00,Total Suspended Particles,23.7,ug/m3,P
HP1,03/03/2019 22:00,Total Suspended Particles,19.7,ug/m3,P
HP1,03/03/2019 23:00,Total Suspended Particles,21.8,ug/m3,P
HP1,04/03/2019 00:00,Total Suspended Particles,22.5,ug/m3,P
HP1,04/03/2019 01:00,Total Suspended Particles,11.2,ug/m3,P
HP1,04/03/2019 02:00,Total Suspended Particles,4.7,ug/m3,P
HP1,04/03/2019 03:00,Total Suspended Particles,3.7,ug/m3,P
HP1,04/03/2019 04:00,Total Suspended Particles,2.6,ug/m3,P
HP1,04/03/2019 05:00,Total Suspended Particles,2.9,ug/m3,P
HP1,04/03/2019 06:00,Total Suspended Particles,5.6,ug/m3,P
HP1,04/03/2019 07:00,Total Suspended Particles,7.2,ug/m3,P
HP1,04/03/2019 08:00,Total Suspended Particles,9.5,ug/m3,P
HP1,04/03/2019 09:00,Total Suspended Particles,12.3,ug/m3,P
HP1,04/03/2019 10:00,Total Suspended Particles,17.4,ug/m3,P
HP1,04/03/2019 11:00,Total Suspended Particles,12.8,ug/m3,P
HP1,04/03/2019 12:00,Total Suspended Particles,12.5,ug/m3,P
HP1,04/03/2019 13:00,Total Suspended Particles,10.4,ug/m3,P
HP1,04/03/2019 14:00,Total Suspended Particles,5.2,ug/m3,P
HP1,04/03/2019 15:00,Total Suspended Particles,5.3,ug/m3,P
HP1,04/03/2019 16:00,Total Suspended Particles,8.5,ug/m3,P
HP1,04/03/2019 17:00,Total Suspended Particles,11.0,ug/m3,P
HP1,04/03/2019 18:00,Total Suspended Particles,11.4,ug/m3,P
HP1,04/03/2019 19:00,Total Suspended Particles,8.1,ug/m3,P
HP1,04/03/2019 20:00,Total Suspended Particles,6.3,ug/m3,P
HP1,04/03/2019 21:00,Total Suspended Particles,2.5,ug/m3,P
HP1,04/03/2019 22:00,Total Suspended Particles,5.6,ug/m3,P
HP1,04/03/2019 23:00,Total Suspended Particles,4.5,ug/m3,P
HP1,05/03/2019 00:00,Total Suspended Particles,6.1,ug/m3,P
HP1,05/03/2019 01:00,Total Suspended Particles,3.4,ug/m3,P
HP1,05/03/2019 02:00,Total Suspended Particles,3.1,ug/m3,P
HP1,05/03/2019 03:00,Total Suspended Particles,2.6,ug/m3,P
HP1,05/03/2019 04:00,Total Suspended Particles,2.6,ug/m3,P
HP1,05/03/2019 05:00,Total Suspended Particles,4.1,ug/m3,P
HP1,05/03/2019 06:00,Total Suspended Particles,6.4,ug/m3,P
HP1,05/03/2019 07:00,Total Suspended Particles,8.3,ug/m3,P
HP1,05/03/2019 08:00,Total Suspended Particles,12.0,ug/m3,P
HP1,05/03/2019 09:00,Total Suspended Particles,20.1,ug/m3,P
HP1,05/03/2019 10:00,Total Suspended Particles,15.2,ug/m3,P
HP1,05/03/2019 11:00,Total Suspended Particles,14.3,ug/m3,P
HP1,05/03/2019 12:00,Total Suspended Particles,17.1,ug/m3,P
HP1,05/03/2019 13:00,Total Suspended Particles,15.3,ug/m3,P
HP1,05/03/2019 14:00,Total Suspended Particles,14.3,ug/m3,P
HP1,05/03/2019 15:00,Total Suspended Particles,12.9,ug/m3,P
HP1,05/03/2019 16:00,Total Suspended Particles,13.9,ug/m3,P
HP1,05/03/2019 17:00,Total Suspended Particles,13.8,ug/m3,P
HP1,05/03/2019 18:00,Total Suspended Particles,7.9,ug/m3,P
HP1,05/03/2019 19:00,Total Suspended Particles,7.6,ug/m3,P
HP1,05/03/2019 20:00,Total Suspended Particles,11.3,ug/m3,P
HP1,05/03/2019 21:00,Total Suspended Particles,12.7,ug/m3,P
HP1,05/03/2019 22:00,Total Suspended Particles,9.7,ug/m3,P
HP1,05/03/2019 23:00,Total Suspended Particles,11.8,ug/m3,P
HP1,06/03/2019 00:00,Total Suspended Particles,10.5,ug/m3,P
HP1,06/03/2019 01:00,Total Suspended Particles,12.0,ug/m3,P
HP1,06/03/2019 02:00,Total Suspended Particles,10.5,ug/m3,P
HP1,06/03/2019 03:00,Total Suspended Particles,9.8,ug/m3,P
HP1,06/03/2019 04:00,Total Suspended Particles,9.9,ug/m3,P
HP1,06/03/2019 05:00,Total Suspended Particles,9.2,ug/m3,P
HP1,06/03/2019 06:00,Total Suspended Particles,13.4,ug/m3,P
HP1,06/03/2019 07:00,Total Suspended Particles,15.6,ug/m3,P
HP1,06/03/2019 08:00,Total Suspended Particles,16.2,ug/m3,P
HP1,06/03/2019 09:00,Total Suspended Particles,16.2,ug/m3,P
HP1,06/03/2019 10:00,Total Suspended Particles,16.8,ug/m3,P
HP1,06/03/2019 11:00,Total Suspended Particles,14.8,ug/m3,P
HP1,06/03/2019 12:00,Total Suspended Particles,14.5,ug/m3,P
HP1,06/03/2019 13:00,Total Suspended Particles,13.8,ug/m3,P
HP1,06/03/2019 14:00,Total Suspended Particles,10.8,ug/m3,P
HP1,06/03/2019 15:00,Total Suspended Particles,10.7,ug/m3,P
HP1,06/03/2019 16:00,Total Suspended Particles,12.4,ug/m3,P
HP1,06/03/2019 17:00,Total Suspended Particles,10.9,ug/m3,P
HP1,06/03/2019 18:00,Total Suspended Particles,6.9,ug/m3,P
HP1,06/03/2019 19:00,Total Suspended Particles,12.8,ug/m3,P
HP1,06/03/2019 20:00,Total Suspended Particles,15.1,ug/m3,P
HP1,06/03/2019 21:00,Total Suspended Particles,12.0,ug/m3,P
HP1,06/03/2019 22:00,Total Suspended Particles,9.6,ug/m3,P
HP1,06/03/2019 23:00,Total Suspended Particles,7.0,ug/m3,P
HP1,07/03/2019 00:00,Total Suspended Particles,5.2,ug/m3,P
HP1,07/03/2019 01:00,Total Suspended Particles,5.5,ug/m3,P
HP1,07/03/2019 02:00,Total Suspended Particles,5.2,ug/m3,P
HP1,07/03/2019 03:00,Total Suspended Particles,7.6,ug/m3,P
HP1,07/03/2019 04:00,Total Suspended Particles,9.8,ug/m3,P
HP1,07/03/2019 05:00,Total Suspended Particles,11.2,ug/m3,P
HP1,07/03/2019 06:00,Total Suspended Particles,8.9,ug/m3,P
HP1,07/03/2019 07:00,Total Suspended Particles,9.8,ug/m3,P
HP1,07/03/2019 08:00,Total Suspended Particles,11.1,ug/m3,P
HP1,07/03/2019 09:00,Total Suspended Particles,12.7,ug/m3,P
HP1,07/03/2019 10:00,Total Suspended Particles,15.6,ug/m3,P
HP1,07/03/2019 11:00,Total Suspended Particles,7.0,ug/m3,P
HP1,07/03/2019 12:00,Total Suspended Particles,8.8,ug/m3,P
HP1,07/03/2019 13:00,Total Suspended Particles,15.3,ug/m3,P
HP1,07/03/2019 14:00,Total Suspended Particles,12.9,ug/m3,P
HP1,07/03/2019 15:00,Total Suspended Particles,12.7,ug/m3,P
HP1,07/03/2019 16:00,Total Suspended Particles,9.2,ug/m3,P
HP1,07/03/2019 17:00,Total Suspended Particles,8.4,ug/m3,P
HP1,07/03/2019 18:00,Total Suspended Particles,8.0,ug/m3,P
HP1,07/03/2019 19:00,Total Suspended Particles,6.2,ug/m3,P
HP1,07/03/2019 20:00,Total Suspended Particles,6.4,ug/m3,P
HP1,07/03/2019 21:00,Total Suspended Particles,5.9,ug/m3,P
HP1,07/03/2019 22:00,Total Suspended Particles,4.3,ug/m3,P
HP1,07/03/2019 23:00,Total Suspended Particles,4.3,ug/m3,P
HP1,08/03/2019 00:00,Total Suspended Particles,6.9,ug/m3,P
HP1,08/03/2019 01:00,Total Suspended Particles,8.1,ug/m3,P
HP1,08/03/2019 02:00,Total Suspended Particles,8.1,ug/m3,P
HP1,08/03/2019 03:00,Total Suspended Particles,7.1,ug/m3,P
HP1,08/03/2019 04:00,Total Suspended Particles,7.7,ug/m3,P
HP1,08/03/2019 05:00,Total Suspended Particles,6.6,ug/m3,P
HP1,08/03/2019 06:00,Total Suspended Particles,8.7,ug/m3,P
HP1,08/03/2019 07:00,Total Suspended Particles,10.3,ug/m3,P
HP1,08/03/2019 08:00,Total Suspended Particles,14.8,ug/m3,P
HP1,08/03/2019 09:00,Total Suspended Particles,20.4,ug/m3,P
HP1,08/03/2019 10:00,Total Suspended Particles,17.5,ug/m3,P
HP1,08/03/2019 11:00,Total Suspended Particles,15.4,ug/m3,P
HP1,08/03/2019 12:00,Total Suspended Particles,13.8,ug/m3,P
HP1,08/03/2019 13:00,Total Suspended Particles,17.9,ug/m3,P
HP1,08/03/2019 14:00,Total Suspended Particles,18.9,ug/m3,P
HP1,08/03/2019 15:00,Total Suspended Particles,8.5,ug/m3,P
HP1,08/03/2019 16:00,Total Suspended Particles,8.9,ug/m3,P
HP1,08/03/2019 17:00,Total Suspended Particles,12.8,ug/m3,P
HP1,08/03/2019 18:00,Total Suspended Particles,8.5,ug/m3,P
HP1,08/03/2019 19:00,Total Suspended Particles,3.4,ug/m3,P
HP1,08/03/2019 20:00,Total Suspended Particles,2.3,ug/m3,P
HP1,08/03/2019 21:00,Total Suspended Particles,2.7,ug/m3,P
HP1,08/03/2019 22:00,Total Suspended Particles,2.5,ug/m3,P
HP1,08/03/2019 23:00,Total Suspended Particles,2.1,ug/m3,P
HP1,09/03/2019 00:00,Total Suspended Particles,2.5,ug/m3,P
HP1,09/03/2019 01:00,Total Suspended Particles,5.0,ug/m3,P
HP1,09/03/2019 02:00,Total Suspended Particles,9.4,ug/m3,P
HP1,09/03/2019 03:00,Total Suspended Particles,12.0,ug/m3,P
HP1,09/03/2019 04:00,Total Suspended Particles,16.4,ug/m3,P
HP1,09/03/2019 05:00,Total Suspended Particles,21.3,ug/m3,P
HP1,09/03/2019 06:00,Total Suspended Particles,27.8,ug/m3,P
HP1,09/03/2019 07:00,Total Suspended Particles,26.5,ug/m3,P
HP1,09/03/2019 08:00,Total Suspended Particles,26.4,ug/m3,P
HP1,09/03/2019 09:00,Total Suspended Particles,26.7,ug/m3,P
HP1,09/03/2019 10:00,Total Suspended Particles,21.8,ug/m3,P
HP1,09/03/2019 11:00,Total Suspended Particles,18.9,ug/m3,P
HP1,09/03/2019 12:00,Total Suspended Particles,13.9,ug/m3,P
HP1,09/03/2019 13:00,Total Suspended Particles,9.8,ug/m3,P
HP1,09/03/2019 14:00,Total Suspended Particles,16.5,ug/m3,P
HP1,09/03/2019 15:00,Total Suspended Particles,15.2,ug/m3,P
HP1,09/03/2019 16:00,Total Suspended Particles,16.2,ug/m3,P
HP1,09/03/2019 17:00,Total Suspended Particles,20.0,ug/m3,P
HP1,09/03/2019 18:00,Total Suspended Particles,30.8,ug/m3,P
HP1,09/03/2019 19:00,Total Suspended Particles,29.5,ug/m3,P
HP1,09/03/2019 20:00,Total Suspended Particles,28.1,ug/m3,P
HP1,09/03/2019 21:00,Total Suspended Particles,30.5,ug/m3,P
HP1,09/03/2019 22:00,Total Suspended Particles,27.1,ug/m3,P
HP1,09/03/2019 23:00,Total Suspended Particles,18.2,ug/m3,P
HP1,10/03/2019 00:00,Total Suspended Particles,12.4,ug/m3,P
HP1,10/03/2019 01:00,Total Suspended Particles,10.5,ug/m3,P
HP1,10/03/2019 02:00,Total Suspended Particles,7.2,ug/m3,P
HP1,10/03/2019 03:00,Total Suspended Particles,4.9,ug/m3,P
HP1,10/03/2019 04:00,Total Suspended Particles,3.0,ug/m3,P
HP1,10/03/2019 05:00,Total Suspended Particles,3.4,ug/m3,P
HP1,10/03/2019 06:00,Total Suspended Particles,9.2,ug/m3,P
HP1,10/03/2019 07:00,Total Suspended Particles,18.1,ug/m3,P
HP1,10/03/2019 08:00,Total Suspended Particles,5.8,ug/m3,P
HP1,10/03/2019 09:00,Total Suspended Particles,5.9,ug/m3,P
HP1,10/03/2019 10:00,Total Suspended Particles,4.8,ug/m3,P
HP1,10/03/2019 11:00,Total Suspended Particles,5.5,ug/m3,P
HP1,10/03/2019 12:00,Total Suspended Particles,7.4,ug/m3,P
HP1,10/03/2019 13:00,Total Suspended Particles,8.4,ug/m3,P
HP1,10/03/2019 14:00,Total Suspended Particles,6.2,ug/m3,P
HP1,10/03/2019 15:00,Total Suspended Particles,7.7,ug/m3,P
HP1,10/03/2019 16:00,Total Suspended Particles,7.1,ug/m3,P
HP1,10/03/2019 17:00,Total Suspended Particles,10.8,ug/m3,P
HP1,10/03/2019 18:00,Total Suspended Particles,13.9,ug/m3,P
HP1,10/03/2019 19:00,Total Suspended Particles,3.1,ug/m3,P
HP1,10/03/2019 20:00,Total Suspended Particles,5.0,ug/m3,P
HP1,10/03/2019 21:00,Total Suspended Particles,7.5,ug/m3,P
