Outlier,Pollutant Name,Provisional or Ratified,Reading Time,Site,Units,Value
Value,NOX,R,27/12/2018 03:00,LW2,ug m-3 as NO2,117.1
Value,NOX,R,27/12/2018 04:00,LW2,ug m-3 as NO2,195.8
Value,NOX,R,27/12/2018 05:00,LW2,ug m-3 as NO2,137.7
Value,NOX,R,27/12/2018 06:00,LW2,ug m-3 as NO2,134.2
Value,NOX,R,27/12/2018 07:00,LW2,ug m-3 as NO2,172.7
Value,NOX,R,27/12/2018 08:00,LW2,ug m-3 as NO2,255.89999
Value,NOX,R,27/12/2018 09:00,LW2,ug m-3 as NO2,260.29999
Value,NOX,R,27/12/2018 10:00,LW2,ug m-3 as NO2,257.20001
Value,NOX,R,27/12/2018 11:00,LW2,ug m-3 as NO2,215.2
Value,NOX,R,27/12/2018 12:00,LW2,ug m-3 as NO2,254.2
Value,NOX,R,27/12/2018 13:00,LW2,ug m-3 as NO2,283.20001
Value,NOX,R,27/12/2018 14:00,LW2,ug m-3 as NO2,220.60001
Value,NOX,R,27/12/2018 15:00,LW2,ug m-3 as NO2,222.7
Value,NOX,R,27/12/2018 16:00,LW2,ug m-3 as NO2,302.39999
Value,NOX,R,27/12/2018 17:00,LW2,ug m-3 as NO2,527.40002
Value,NOX,R,27/12/2018 18:00,LW2,ug m-3 as NO2,488.0
Value,NOX,R,27/12/2018 19:00,LW2,ug m-3 as NO2,528.7000099999999
Value,NOX,R,27/12/2018 20:00,LW2,ug m-3 as NO2,442.39999000000006
Value,NOX,R,27/12/2018 21:00,LW2,ug m-3 as NO2,378.5
Value,NOX,R,27/12/2018 22:00,LW2,ug m-3 as NO2,356.5
Value,NOX,R,27/12/2018 23:00,LW2,ug m-3 as NO2,274.20001
Value,NOX,R,28/12/2018 00:00,LW2,ug m-3 as NO2,243.0
Value,NOX,R,28/12/2018 01:00,LW2,ug m-3 as NO2,186.39999
Value,NOX,R,28/12/2018 02:00,LW2,ug m-3 as NO2,156.39999
Value,NOX,R,28/12/2018 03:00,LW2,ug m-3 as NO2,138.0
Value,NOX,R,28/12/2018 04:00,LW2,ug m-3 as NO2,106.5
Value,NOX,R,28/12/2018 05:00,LW2,ug m-3 as NO2,135.39999
Value,NOX,R,28/12/2018 06:00,LW2,ug m-3 as NO2,240.5
Value,NOX,R,28/12/2018 07:00,LW2,ug m-3 as NO2,221.60001
Value,NOX,R,28/12/2018 08:00,LW2,ug m-3 as NO2,235.2
Value,NOX,R,28/12/2018 09:00,LW2,ug m-3 as NO2,207.60001
Value,NOX,R,28/12/2018 10:00,LW2,ug m-3 as NO2,240.0
Value,NOX,R,28/12/2018 11:00,LW2,ug m-3 as NO2,191.39999
Value,NOX,R,28/12/2018 12:00,LW2,ug m-3 as NO2,152.5
Value,NOX,R,28/12/2018 13:00,LW2,ug m-3 as NO2,168.7
Value,NOX,R,28/12/2018 14:00,LW2,ug m-3 as NO2,119.3
Value,NOX,R,28/12/2018 15:00,LW2,ug m-3 as NO2,101.8
Value,NOX,R,28/12/2018 16:00,LW2,ug m-3 as NO2,135.89999
Value,NOX,R,28/12/2018 17:00,LW2,ug m-3 as NO2,153.89999
Value,NOX,R,28/12/2018 18:00,LW2,ug m-3 as NO2,104.0
Value,NOX,R,28/12/2018 19:00,LW2,ug m-3 as NO2,103.5
Value,NOX,R,28/12/2018 20:00,LW2,ug m-3 as NO2,121.4
Value,NOX,R,28/12/2018 21:00,LW2,ug m-3 as NO2,102.6
Value,NOX,R,28/12/2018 22:00,LW2,ug m-3 as NO2,107.8
Value,NOX,R,28/12/2018 23:00,LW2,ug m-3 as NO2,111.3
Value,NOX,R,29/12/2018 06:00,LW2,ug m-3 as NO2,127.0
Value,NOX,R,29/12/2018 16:00,LW2,ug m-3 as NO2,113.0
Value,NOX,R,29/12/2018 17:00,LW2,ug m-3 as NO2,110.4
Value,NOX,R,29/12/2018 20:00,LW2,ug m-3 as NO2,156.39999
Value,NOX,R,29/12/2018 21:00,LW2,ug m-3 as NO2,192.2
Value,NOX,R,29/12/2018 22:00,LW2,ug m-3 as NO2,166.39999
Value,NOX,R,29/12/2018 23:00,LW2,ug m-3 as NO2,160.2
Value,NOX,R,30/12/2018 00:00,LW2,ug m-3 as NO2,145.89999
Value,NOX,R,30/12/2018 01:00,LW2,ug m-3 as NO2,96.3
Value,NOX,R,30/12/2018 16:00,LW2,ug m-3 as NO2,95.9
Value,NOX,R,30/12/2018 17:00,LW2,ug m-3 as NO2,94.2
Value,NOX,R,31/12/2018 19:00,LW2,ug m-3 as NO2,158.7
Value,NOX,R,03/01/2019 21:00,LW2,ug m-3 as NO2,115.7
Value,NOX,R,03/01/2019 22:00,LW2,ug m-3 as NO2,215.8
Value,NOX,R,03/01/2019 23:00,LW2,ug m-3 as NO2,228.8
Value,NOX,R,04/01/2019 00:00,LW2,ug m-3 as NO2,256.79999
Value,NOX,R,04/01/2019 01:00,LW2,ug m-3 as NO2,196.89999
Value,NOX,R,04/01/2019 02:00,LW2,ug m-3 as NO2,141.2
Value,NOX,R,04/01/2019 03:00,LW2,ug m-3 as NO2,143.8
Value,NOX,R,04/01/2019 04:00,LW2,ug m-3 as NO2,103.8
Value,NOX,R,04/01/2019 08:00,LW2,ug m-3 as NO2,104.2
Value,NOX,R,04/01/2019 17:00,LW2,ug m-3 as NO2,163.0
Value,NOX,R,04/01/2019 18:00,LW2,ug m-3 as NO2,133.5
Value,NOX,R,04/01/2019 19:00,LW2,ug m-3 as NO2,130.39999
Value,NOX,R,04/01/2019 20:00,LW2,ug m-3 as NO2,122.1
Value,NOX,R,04/01/2019 21:00,LW2,ug m-3 as NO2,118.2
Value,NOX,R,04/01/2019 22:00,LW2,ug m-3 as NO2,111.2
Value,NOX,R,04/01/2019 23:00,LW2,ug m-3 as NO2,96.0
Value,NOX,R,05/01/2019 18:00,LW2,ug m-3 as NO2,103.7
Value,NOX,R,05/01/2019 19:00,LW2,ug m-3 as NO2,106.8
Value,NOX,R,07/01/2019 06:00,LW2,ug m-3 as NO2,115.7
Value,NOX,R,07/01/2019 09:00,LW2,ug m-3 as NO2,95.8
Value,NOX,R,07/01/2019 16:00,LW2,ug m-3 as NO2,91.8
Value,NOX,R,10/01/2019 05:00,LW2,ug m-3 as NO2,167.39999
Value,NOX,R,10/01/2019 06:00,LW2,ug m-3 as NO2,231.89999
Value,NOX,R,10/01/2019 07:00,LW2,ug m-3 as NO2,306.29999
Value,NOX,R,10/01/2019 08:00,LW2,ug m-3 as NO2,350.10001
Value,NOX,R,10/01/2019 09:00,LW2,ug m-3 as NO2,415.0
Value,NOX,R,10/01/2019 10:00,LW2,ug m-3 as NO2,379.0
Value,NOX,R,10/01/2019 11:00,LW2,ug m-3 as NO2,273.39999
Value,NOX,R,10/01/2019 12:00,LW2,ug m-3 as NO2,245.7
Value,NOX,R,10/01/2019 13:00,LW2,ug m-3 as NO2,219.39999
Value,NOX,R,10/01/2019 14:00,LW2,ug m-3 as NO2,186.0
Value,NOX,R,10/01/2019 15:00,LW2,ug m-3 as NO2,107.2
Value,NOX,R,10/01/2019 16:00,LW2,ug m-3 as NO2,148.39999
Value,NOX,R,10/01/2019 17:00,LW2,ug m-3 as NO2,140.60001
Value,NOX,R,10/01/2019 18:00,LW2,ug m-3 as NO2,143.60001
Value,NOX,R,10/01/2019 19:00,LW2,ug m-3 as NO2,168.2
Value,NOX,R,10/01/2019 20:00,LW2,ug m-3 as NO2,166.5
Value,NOX,R,10/01/2019 21:00,LW2,ug m-3 as NO2,148.3
Value,NOX,R,10/01/2019 22:00,LW2,ug m-3 as NO2,153.0
Value,NOX,R,10/01/2019 23:00,LW2,ug m-3 as NO2,122.3
Value,NOX,R,11/01/2019 00:00,LW2,ug m-3 as NO2,184.3
Value,NOX,R,11/01/2019 13:00,LW2,ug m-3 as NO2,95.4
Value,NOX,R,11/01/2019 14:00,LW2,ug m-3 as NO2,97.2
Value,NOX,R,11/01/2019 15:00,LW2,ug m-3 as NO2,148.60001
Value,NOX,R,11/01/2019 16:00,LW2,ug m-3 as NO2,120.1
Value,NOX,R,11/01/2019 18:00,LW2,ug m-3 as NO2,102.4
Value,NOX,R,11/01/2019 19:00,LW2,ug m-3 as NO2,93.7
Value,NOX,R,11/01/2019 23:00,LW2,ug m-3 as NO2,96.7
Value,NOX,R,12/01/2019 06:00,LW2,ug m-3 as NO2,139.39999
Value,NOX,R,12/01/2019 17:00,LW2,ug m-3 as NO2,110.4
Value,NOX,R,14/01/2019 19:00,LW2,ug m-3 as NO2,115.5
Value,NOX,R,14/01/2019 21:00,LW2,ug m-3 as NO2,98.6
Value,NOX,R,15/01/2019 06:00,LW2,ug m-3 as NO2,124.0
Value,NOX,R,15/01/2019 07:00,LW2,ug m-3 as NO2,118.4
Value,NOX,R,15/01/2019 08:00,LW2,ug m-3 as NO2,120.6
Value,NOX,R,15/01/2019 09:00,LW2,ug m-3 as NO2,105.9
Value,NOX,R,15/01/2019 10:00,LW2,ug m-3 as NO2,95.9
Value,NOX,R,15/01/2019 11:00,LW2,ug m-3 as NO2,95.9
Value,NOX,R,15/01/2019 13:00,LW2,ug m-3 as NO2,116.2
Value,NOX,R,15/01/2019 17:00,LW2,ug m-3 as NO2,111.1
Value,NOX,R,16/01/2019 08:00,LW2,ug m-3 as NO2,101.5
Value,NOX,R,16/01/2019 09:00,LW2,ug m-3 as NO2,101.5
Value,NOX,R,16/01/2019 15:00,LW2,ug m-3 as NO2,106.6
Value,NOX,R,16/01/2019 19:00,LW2,ug m-3 as NO2,102.4
Value,NOX,R,16/01/2019 20:00,LW2,ug m-3 as NO2,97.6
Value,NOX,R,16/01/2019 22:00,LW2,ug m-3 as NO2,98.8
Value,NOX,R,16/01/2019 23:00,LW2,ug m-3 as NO2,106.6
Value,NOX,R,17/01/2019 20:00,LW2,ug m-3 as NO2,95.0
Value,NOX,R,17/01/2019 21:00,LW2,ug m-3 as NO2,113.5
Value,NOX,R,17/01/2019 22:00,LW2,ug m-3 as NO2,217.2
Value,NOX,R,17/01/2019 23:00,LW2,ug m-3 as NO2,190.0
Value,NOX,R,18/01/2019 00:00,LW2,ug m-3 as NO2,138.0
Value,NOX,R,18/01/2019 01:00,LW2,ug m-3 as NO2,111.6
Value,NOX,R,18/01/2019 02:00,LW2,ug m-3 as NO2,110.8
Value,NOX,R,18/01/2019 03:00,LW2,ug m-3 as NO2,116.0
Value,NOX,R,18/01/2019 04:00,LW2,ug m-3 as NO2,114.2
Value,NOX,R,18/01/2019 05:00,LW2,ug m-3 as NO2,157.2
Value,NOX,R,18/01/2019 06:00,LW2,ug m-3 as NO2,326.70001
Value,NOX,R,18/01/2019 07:00,LW2,ug m-3 as NO2,359.79999
Value,NOX,R,18/01/2019 08:00,LW2,ug m-3 as NO2,465.60000999999994
Value,NOX,R,18/01/2019 09:00,LW2,ug m-3 as NO2,359.79999
Value,NOX,R,18/01/2019 10:00,LW2,ug m-3 as NO2,180.89999
Value,NOX,R,19/01/2019 08:00,LW2,ug m-3 as NO2,93.9
Value,NOX,R,19/01/2019 16:00,LW2,ug m-3 as NO2,93.9
Value,NOX,R,19/01/2019 17:00,LW2,ug m-3 as NO2,108.5
Value,NOX,R,19/01/2019 18:00,LW2,ug m-3 as NO2,109.4
Value,NOX,R,19/01/2019 19:00,LW2,ug m-3 as NO2,93.0
Value,NOX,R,19/01/2019 22:00,LW2,ug m-3 as NO2,92.6
Value,NOX,R,19/01/2019 23:00,LW2,ug m-3 as NO2,124.8
Value,NOX,R,20/01/2019 00:00,LW2,ug m-3 as NO2,127.4
Value,NOX,R,20/01/2019 01:00,LW2,ug m-3 as NO2,143.39999
Value,NOX,R,20/01/2019 02:00,LW2,ug m-3 as NO2,142.39999
Value,NOX,R,20/01/2019 03:00,LW2,ug m-3 as NO2,116.6
Value,NOX,R,20/01/2019 04:00,LW2,ug m-3 as NO2,126.1
Value,NOX,R,20/01/2019 09:00,LW2,ug m-3 as NO2,93.8
Value,NOX,R,20/01/2019 10:00,LW2,ug m-3 as NO2,102.0
Value,NOX,R,20/01/2019 19:00,LW2,ug m-3 as NO2,91.7
Value,NOX,R,20/01/2019 20:00,LW2,ug m-3 as NO2,115.3
Value,NOX,R,20/01/2019 21:00,LW2,ug m-3 as NO2,143.60001
Value,NOX,R,20/01/2019 22:00,LW2,ug m-3 as NO2,301.89999
Value,NOX,R,20/01/2019 23:00,LW2,ug m-3 as NO2,298.39999
Value,NOX,R,21/01/2019 00:00,LW2,ug m-3 as NO2,276.5
Value,NOX,R,21/01/2019 01:00,LW2,ug m-3 as NO2,278.20001
Value,NOX,R,21/01/2019 02:00,LW2,ug m-3 as NO2,276.89999
Value,NOX,R,21/01/2019 03:00,LW2,ug m-3 as NO2,206.5
Value,NOX,R,21/01/2019 04:00,LW2,ug m-3 as NO2,237.0
Value,NOX,R,21/01/2019 05:00,LW2,ug m-3 as NO2,237.39999
Value,NOX,R,21/01/2019 06:00,LW2,ug m-3 as NO2,353.20001
Value,NOX,R,21/01/2019 07:00,LW2,ug m-3 as NO2,367.79999
Value,NOX,R,21/01/2019 08:00,LW2,ug m-3 as NO2,482.39999000000006
Value,NOX,R,21/01/2019 09:00,LW2,ug m-3 as NO2,540.7000099999999
Value,NOX,R,21/01/2019 10:00,LW2,ug m-3 as NO2,417.10001
Value,NOX,R,21/01/2019 11:00,LW2,ug m-3 as NO2,348.10001
Value,NOX,R,21/01/2019 12:00,LW2,ug m-3 as NO2,279.5
Value,NOX,R,21/01/2019 13:00,LW2,ug m-3 as NO2,165.39999
Value,NOX,R,21/01/2019 14:00,LW2,ug m-3 as NO2,138.8
Value,NOX,R,21/01/2019 15:00,LW2,ug m-3 as NO2,144.39999
Value,NOX,R,21/01/2019 16:00,LW2,ug m-3 as NO2,220.7
Value,NOX,R,21/01/2019 17:00,LW2,ug m-3 as NO2,216.39999
Value,NOX,R,21/01/2019 18:00,LW2,ug m-3 as NO2,189.0
Value,NOX,R,21/01/2019 19:00,LW2,ug m-3 as NO2,143.5
Value,NOX,R,21/01/2019 20:00,LW2,ug m-3 as NO2,112.6
Value,NOX,R,22/01/2019 06:00,LW2,ug m-3 as NO2,144.3
Value,NOX,R,22/01/2019 07:00,LW2,ug m-3 as NO2,134.89999
Value,NOX,R,22/01/2019 08:00,LW2,ug m-3 as NO2,179.10001
Value,NOX,R,22/01/2019 09:00,LW2,ug m-3 as NO2,200.0
Value,NOX,R,22/01/2019 10:00,LW2,ug m-3 as NO2,139.2
Value,NOX,R,22/01/2019 11:00,LW2,ug m-3 as NO2,107.4
Value,NOX,R,22/01/2019 14:00,LW2,ug m-3 as NO2,130.10001
Value,NOX,R,22/01/2019 15:00,LW2,ug m-3 as NO2,133.10001
Value,NOX,R,22/01/2019 17:00,LW2,ug m-3 as NO2,147.3
Value,NOX,R,22/01/2019 18:00,LW2,ug m-3 as NO2,105.3
Value,NOX,R,22/01/2019 20:00,LW2,ug m-3 as NO2,118.2
Value,NOX,R,22/01/2019 21:00,LW2,ug m-3 as NO2,148.2
Value,NOX,R,22/01/2019 22:00,LW2,ug m-3 as NO2,109.2
Value,NOX,R,23/01/2019 22:00,LW2,ug m-3 as NO2,263.60001
Value,NOX,R,23/01/2019 23:00,LW2,ug m-3 as NO2,287.89999
Value,NOX,R,24/01/2019 00:00,LW2,ug m-3 as NO2,265.60001
Value,NOX,R,24/01/2019 01:00,LW2,ug m-3 as NO2,254.2
Value,NOX,R,24/01/2019 02:00,LW2,ug m-3 as NO2,226.2
Value,NOX,R,24/01/2019 03:00,LW2,ug m-3 as NO2,189.0
Value,NOX,R,24/01/2019 04:00,LW2,ug m-3 as NO2,156.0
Value,NOX,R,24/01/2019 05:00,LW2,ug m-3 as NO2,201.39999
Value,NOX,R,24/01/2019 06:00,LW2,ug m-3 as NO2,301.0
Value,NOX,R,24/01/2019 07:00,LW2,ug m-3 as NO2,335.70001
Value,NOX,R,24/01/2019 08:00,LW2,ug m-3 as NO2,420.0
Value,NOX,R,24/01/2019 09:00,LW2,ug m-3 as NO2,355.39999
Value,NOX,R,24/01/2019 10:00,LW2,ug m-3 as NO2,203.10001
Value,NOX,R,24/01/2019 11:00,LW2,ug m-3 as NO2,173.2
Value,NOX,R,24/01/2019 12:00,LW2,ug m-3 as NO2,246.7
Value,NOX,R,24/01/2019 13:00,LW2,ug m-3 as NO2,283.10001
Value,NOX,R,24/01/2019 14:00,LW2,ug m-3 as NO2,148.7
Value,NOX,R,24/01/2019 15:00,LW2,ug m-3 as NO2,237.7
Value,NOX,R,24/01/2019 16:00,LW2,ug m-3 as NO2,221.89999
Value,NOX,R,24/01/2019 17:00,LW2,ug m-3 as NO2,199.2
Value,NOX,R,24/01/2019 18:00,LW2,ug m-3 as NO2,275.79999
Value,NOX,R,24/01/2019 19:00,LW2,ug m-3 as NO2,318.89999
Value,NOX,R,24/01/2019 20:00,LW2,ug m-3 as NO2,341.10001
Value,NOX,R,24/01/2019 21:00,LW2,ug m-3 as NO2,321.89999
Value,NOX,R,24/01/2019 22:00,LW2,ug m-3 as NO2,304.29999
Value,NOX,R,24/01/2019 23:00,LW2,ug m-3 as NO2,329.10001
Value,NOX,P,25/01/2019 00:00,LW2,ug m-3 as NO2,318.39999
Value,NOX,P,25/01/2019 01:00,LW2,ug m-3 as NO2,318.79999
Value,NOX,P,25/01/2019 02:00,LW2,ug m-3 as NO2,247.3
Value,NOX,P,25/01/2019 03:00,LW2,ug m-3 as NO2,168.60001
Value,NOX,P,25/01/2019 04:00,LW2,ug m-3 as NO2,113.5
Value,NOX,P,25/01/2019 05:00,LW2,ug m-3 as NO2,137.5
Value,NOX,P,25/01/2019 06:00,LW2,ug m-3 as NO2,191.3
Value,NOX,P,25/01/2019 07:00,LW2,ug m-3 as NO2,125.5
Value,NOX,P,25/01/2019 08:00,LW2,ug m-3 as NO2,184.89999
Value,NOX,P,25/01/2019 09:00,LW2,ug m-3 as NO2,130.2
Value,NOX,P,25/01/2019 10:00,LW2,ug m-3 as NO2,144.7
Value,NOX,P,25/01/2019 11:00,LW2,ug m-3 as NO2,127.6
Value,NOX,P,25/01/2019 12:00,LW2,ug m-3 as NO2,142.5
Value,NOX,P,25/01/2019 13:00,LW2,ug m-3 as NO2,122.0
Value,NOX,P,25/01/2019 14:00,LW2,ug m-3 as NO2,133.60001
Value,NOX,P,25/01/2019 15:00,LW2,ug m-3 as NO2,107.1
Value,NOX,P,25/01/2019 16:00,LW2,ug m-3 as NO2,95.6
Value,NOX,P,25/01/2019 17:00,LW2,ug m-3 as NO2,113.6
Value,NOX,P,25/01/2019 18:00,LW2,ug m-3 as NO2,119.9
Value,NOX,P,25/01/2019 19:00,LW2,ug m-3 as NO2,146.89999
Value,NOX,P,25/01/2019 20:00,LW2,ug m-3 as NO2,123.3
Value,NOX,P,25/01/2019 21:00,LW2,ug m-3 as NO2,96.0
Value,NOX,P,26/01/2019 16:00,LW2,ug m-3 as NO2,94.2
Value,NOX,P,28/01/2019 19:00,LW2,ug m-3 as NO2,234.39999
Value,NOX,P,28/01/2019 20:00,LW2,ug m-3 as NO2,309.79999
Value,NOX,P,28/01/2019 21:00,LW2,ug m-3 as NO2,211.8
Value,NOX,P,28/01/2019 22:00,LW2,ug m-3 as NO2,243.3
Value,NOX,P,28/01/2019 23:00,LW2,ug m-3 as NO2,223.7
Value,NOX,P,29/01/2019 00:00,LW2,ug m-3 as NO2,183.3
Value,NOX,P,29/01/2019 01:00,LW2,ug m-3 as NO2,124.7
Value,NOX,P,29/01/2019 02:00,LW2,ug m-3 as NO2,99.6
Value,NOX,P,29/01/2019 04:00,LW2,ug m-3 as NO2,97.8
Value,NOX,P,29/01/2019 05:00,LW2,ug m-3 as NO2,109.3
Value,NOX,P,29/01/2019 06:00,LW2,ug m-3 as NO2,262.39999
Value,NOX,P,29/01/2019 07:00,LW2,ug m-3 as NO2,372.29999
Value,NOX,P,29/01/2019 08:00,LW2,ug m-3 as NO2,266.60001
Value,NOX,P,29/01/2019 09:00,LW2,ug m-3 as NO2,169.89999
Value,NOX,P,29/01/2019 10:00,LW2,ug m-3 as NO2,103.3
Value,NOX,P,29/01/2019 18:00,LW2,ug m-3 as NO2,117.9
Value,NOX,P,29/01/2019 19:00,LW2,ug m-3 as NO2,132.8
Value,NOX,P,30/01/2019 05:00,LW2,ug m-3 as NO2,103.2
Value,NOX,P,30/01/2019 06:00,LW2,ug m-3 as NO2,148.89999
Value,NOX,P,30/01/2019 07:00,LW2,ug m-3 as NO2,157.0
Value,NOX,P,30/01/2019 08:00,LW2,ug m-3 as NO2,252.7
Value,NOX,P,30/01/2019 09:00,LW2,ug m-3 as NO2,164.60001
Value,NOX,P,30/01/2019 10:00,LW2,ug m-3 as NO2,151.0
Value,NOX,P,30/01/2019 11:00,LW2,ug m-3 as NO2,99.0
Value,NOX,P,30/01/2019 14:00,LW2,ug m-3 as NO2,110.5
Value,NOX,P,30/01/2019 16:00,LW2,ug m-3 as NO2,156.10001
Value,NOX,P,30/01/2019 17:00,LW2,ug m-3 as NO2,112.7
Value,NOX,P,30/01/2019 18:00,LW2,ug m-3 as NO2,181.3
Value,NOX,P,30/01/2019 19:00,LW2,ug m-3 as NO2,410.5
Value,NOX,P,30/01/2019 20:00,LW2,ug m-3 as NO2,387.39999
Value,NOX,P,30/01/2019 21:00,LW2,ug m-3 as NO2,442.29999000000004
Value,NOX,P,30/01/2019 22:00,LW2,ug m-3 as NO2,435.5
Value,NOX,P,30/01/2019 23:00,LW2,ug m-3 as NO2,389.10001
Value,NOX,P,31/01/2019 00:00,LW2,ug m-3 as NO2,304.70001
Value,NOX,P,31/01/2019 01:00,LW2,ug m-3 as NO2,223.5
Value,NOX,P,31/01/2019 02:00,LW2,ug m-3 as NO2,166.39999
Value,NOX,P,31/01/2019 03:00,LW2,ug m-3 as NO2,137.39999
Value,NOX,P,31/01/2019 04:00,LW2,ug m-3 as NO2,148.10001
Value,NOX,P,31/01/2019 05:00,LW2,ug m-3 as NO2,220.60001
Value,NOX,P,31/01/2019 06:00,LW2,ug m-3 as NO2,325.10001
Value,NOX,P,31/01/2019 07:00,LW2,ug m-3 as NO2,457.39999000000006
Value,NOX,P,31/01/2019 08:00,LW2,ug m-3 as NO2,489.0
Value,NOX,P,31/01/2019 09:00,LW2,ug m-3 as NO2,355.20001
Value,NOX,P,31/01/2019 10:00,LW2,ug m-3 as NO2,288.20001
Value,NOX,P,31/01/2019 11:00,LW2,ug m-3 as NO2,160.3
Value,NOX,P,31/01/2019 12:00,LW2,ug m-3 as NO2,95.4
Value,NOX,P,31/01/2019 15:00,LW2,ug m-3 as NO2,120.6
Value,NOX,P,03/02/2019 07:00,LW2,ug m-3 as NO2,109.2
Value,NOX,P,03/02/2019 08:00,LW2,ug m-3 as NO2,151.8
Value,NOX,P,03/02/2019 09:00,LW2,ug m-3 as NO2,125.5
Value,NOX,P,03/02/2019 10:00,LW2,ug m-3 as NO2,100.1
Value,NOX,P,03/02/2019 11:00,LW2,ug m-3 as NO2,92.0
Value,NOX,P,03/02/2019 12:00,LW2,ug m-3 as NO2,95.0
Value,NOX,P,03/02/2019 13:00,LW2,ug m-3 as NO2,118.7
Value,NOX,P,03/02/2019 14:00,LW2,ug m-3 as NO2,155.7
Value,NOX,P,03/02/2019 15:00,LW2,ug m-3 as NO2,242.89999
Value,NOX,P,03/02/2019 16:00,LW2,ug m-3 as NO2,95.9
Value,NOX,P,03/02/2019 17:00,LW2,ug m-3 as NO2,118.0
Value,NOX,P,03/02/2019 18:00,LW2,ug m-3 as NO2,95.1
Value,NOX,P,03/02/2019 19:00,LW2,ug m-3 as NO2,109.8
Value,NOX,P,04/02/2019 09:00,LW2,ug m-3 as NO2,94.3
Value,NOX,P,04/02/2019 13:00,LW2,ug m-3 as NO2,114.3
Value,NOX,P,04/02/2019 14:00,LW2,ug m-3 as NO2,107.4
Value,NOX,P,04/02/2019 15:00,LW2,ug m-3 as NO2,113.9
Value,NOX,P,04/02/2019 16:00,LW2,ug m-3 as NO2,183.7
Value,NOX,P,04/02/2019 17:00,LW2,ug m-3 as NO2,126.6
Value,NOX,P,04/02/2019 18:00,LW2,ug m-3 as NO2,196.7
Value,NOX,P,04/02/2019 19:00,LW2,ug m-3 as NO2,244.7
Value,NOX,P,04/02/2019 20:00,LW2,ug m-3 as NO2,199.3
Value,NOX,P,04/02/2019 21:00,LW2,ug m-3 as NO2,160.39999
Value,NOX,P,04/02/2019 22:00,LW2,ug m-3 as NO2,138.3
Value,NOX,P,04/02/2019 23:00,LW2,ug m-3 as NO2,108.5
Value,NOX,P,05/02/2019 00:00,LW2,ug m-3 as NO2,147.39999
Value,NOX,P,05/02/2019 05:00,LW2,ug m-3 as NO2,121.9
Value,NOX,P,05/02/2019 06:00,LW2,ug m-3 as NO2,215.10001
Value,NOX,P,05/02/2019 07:00,LW2,ug m-3 as NO2,193.89999
Value,NOX,P,05/02/2019 08:00,LW2,ug m-3 as NO2,213.0
Value,NOX,P,05/02/2019 09:00,LW2,ug m-3 as NO2,197.39999
Value,NOX,P,05/02/2019 10:00,LW2,ug m-3 as NO2,100.2
Value,NOX,P,05/02/2019 17:00,LW2,ug m-3 as NO2,126.9
Value,NOX,P,05/02/2019 18:00,LW2,ug m-3 as NO2,134.7
Value,NOX,P,06/02/2019 06:00,LW2,ug m-3 as NO2,153.8
Value,NOX,P,06/02/2019 07:00,LW2,ug m-3 as NO2,207.60001
Value,NOX,P,06/02/2019 08:00,LW2,ug m-3 as NO2,322.39999
Value,NOX,P,06/02/2019 09:00,LW2,ug m-3 as NO2,254.39999
Value,NOX,P,06/02/2019 10:00,LW2,ug m-3 as NO2,117.4
Value,NOX,P,06/02/2019 11:00,LW2,ug m-3 as NO2,100.0
Value,NOX,P,06/02/2019 12:00,LW2,ug m-3 as NO2,99.2
Value,NOX,P,06/02/2019 13:00,LW2,ug m-3 as NO2,91.8
Value,NOX,P,06/02/2019 15:00,LW2,ug m-3 as NO2,187.3
Value,NOX,P,06/02/2019 16:00,LW2,ug m-3 as NO2,156.0
Value,NOX,P,06/02/2019 17:00,LW2,ug m-3 as NO2,132.2
Value,NOX,P,06/02/2019 18:00,LW2,ug m-3 as NO2,95.3
Value,NOX,P,07/02/2019 16:00,LW2,ug m-3 as NO2,107.5
Value,NOX,P,07/02/2019 17:00,LW2,ug m-3 as NO2,110.6
Value,NOX,P,07/02/2019 18:00,LW2,ug m-3 as NO2,94.1
Value,NOX,P,07/02/2019 19:00,LW2,ug m-3 as NO2,105.4
Value,NOX,P,07/02/2019 20:00,LW2,ug m-3 as NO2,126.7
Value,NOX,P,09/02/2019 19:00,LW2,ug m-3 as NO2,93.4
Value,NOX,P,10/02/2019 04:00,LW2,ug m-3 as NO2,106.4
Value,NOX,P,11/02/2019 06:00,LW2,ug m-3 as NO2,121.3
Value,NOX,P,11/02/2019 07:00,LW2,ug m-3 as NO2,302.29999
Value,NOX,P,11/02/2019 08:00,LW2,ug m-3 as NO2,101.5
Value,NOX,P,11/02/2019 09:00,LW2,ug m-3 as NO2,132.2
Value,NOX,P,11/02/2019 18:00,LW2,ug m-3 as NO2,133.10001
Value,NOX,P,11/02/2019 19:00,LW2,ug m-3 as NO2,250.89999
Value,NOX,P,11/02/2019 20:00,LW2,ug m-3 as NO2,244.39999
Value,NOX,P,11/02/2019 21:00,LW2,ug m-3 as NO2,187.2
Value,NOX,P,11/02/2019 22:00,LW2,ug m-3 as NO2,181.2
Value,NOX,P,11/02/2019 23:00,LW2,ug m-3 as NO2,184.60001
Value,NOX,P,12/02/2019 00:00,LW2,ug m-3 as NO2,175.89999
Value,NOX,P,12/02/2019 01:00,LW2,ug m-3 as NO2,111.3
Value,NOX,P,12/02/2019 04:00,LW2,ug m-3 as NO2,108.4
